ID,Region,Duration,Winner,Hero1,K1,D1,A1,XPM1,GPM1,DMG1,Hero2,K2,D2,A2,XPM2,GPM2,DMG2,Hero3,K3,D3,A3,XPM3,GPM3,DMG3,Hero4,K4,D4,A4,XPM4,GPM4,DMG4,Hero5,K5,D5,A5,XPM5,GPM5,DMG5,Hero6,K6,D6,A6,XPM6,GPM6,DMG6,Hero7,K7,D7,A7,XPM7,GPM7,DMG7,Hero8,K8,D8,A8,XPM8,GPM8,DMG8,Hero9,K9,D9,A9,XPM9,GPM9,DMG9,Hero10,K10,D10,A10,XPM10,GPM10,DMG10
2285819853,China,27:55,Dire,ursa,2,8,3,295,308,4.9k,zeus,6,8,5,362,341,14.5k,lina,2,7,3,338,330,8.1k,lion,0,4,8,169,170,3.2k,pudge,5,7,4,257,257,6k,shadow-shaman,4,5,13,313,354,6.2k,juggernaut,8,3,11,481,464,7.8k,viper,9,2,14,515,457,10.9k,doom,8,3,14,455,449,9.9k,windranger,4,2,19,419,374,8.2k
2285776460,SE Asia,40:37,Dire,jakiro,4,4,12,440,439,14k,crystal-maiden,1,6,15,266,237,8.8k,doom,11,6,15,377,377,12.3k,bounty-hunter,8,6,19,243,315,12.6k,phantom-lancer,10,5,12,559,504,20k,juggernaut,12,7,8,681,563,16.2k,earthshaker,3,7,14,307,246,7.1k,enchantress,9,5,6,579,505,15.5k,alchemist,0,6,17,536,830,15k,witch-doctor,1,10,12,175,204,2.5k
2285750325,SE Asia,41:35,Dire,enigma,2,5,8,329,295,6.7k,morphling,4,1,2,586,519,10.5k,disruptor,4,5,3,204,179,4.4k,sven,0,6,8,417,413,5k,magnus,1,8,5,368,275,4.3k,ember-spirit,8,1,7,612,565,14.3k,rubick,1,4,11,304,326,6k,mirana,6,4,11,454,414,11.3k,natures-prophet,0,3,14,486,554,5.8k,juggernaut,10,0,3,780,772,12.6k
2285398083,China,53:22,Dire,invoker,9,7,16,614,649,21.6k,witch-doctor,3,12,14,204,199,6.5k,lich,4,10,17,362,301,6.6k,sven,13,9,10,607,711,19.5k,undying,1,9,16,332,264,3.6k,razor,15,4,15,608,608,23.6k,alchemist,4,8,24,612,920,19.3k,night-stalker,9,5,29,611,511,11.7k,rubick,5,4,21,426,390,10.3k,doom,14,9,17,470,455,21.1k
2285436346,SE Asia,24:07,Dire,ember-spirit,1,6,9,351,354,5.5k,puck,3,7,6,307,344,6.8k,witch-doctor,4,6,7,304,333,5.9k,lion,4,3,6,237,286,5.6k,phoenix,2,4,8,323,290,8.4k,rubick,2,4,13,300,372,5.4k,enchantress,11,2,8,431,552,14k,invoker,6,3,10,485,723,9.7k,drow-ranger,2,0,9,442,581,3.7k,nyx-assassin,5,5,14,330,445,8.5k
2285397223,SE Asia,34:49,Radiant,earthshaker,6,1,20,489,408,15.4k,invoker,9,3,18,588,552,16.2k,vengeful-spirit,5,9,24,335,329,8.9k,faceless-void,6,4,13,510,471,4.2k,clinkz,18,3,11,666,649,20.4k,venomancer,5,9,9,285,335,16.9k,bounty-hunter,3,6,7,294,291,7.9k,windranger,5,10,6,458,388,11.7k,night-stalker,2,8,10,285,262,7.5k,lion,5,12,5,250,251,5.9k
2285344796,China,41:55,Dire,phoenix,2,6,6,310,280,3.3k,spectre,3,6,6,514,471,10.1k,invoker,2,3,5,567,560,7.3k,lion,2,5,4,215,214,2.8k,puck,1,4,4,428,339,4.6k,juggernaut,8,0,9,714,654,8.8k,witch-doctor,2,1,11,275,261,3.4k,sven,9,3,8,585,713,9.7k,doom,3,3,15,477,479,7.4k,io,2,3,9,294,236,1.6k
2285361728,SE Asia,28:11,Dire,ancient-apparition,3,7,8,269,263,7.4k,slark,6,6,6,410,393,13.6k,natures-prophet,2,6,6,316,352,8.2k,vengeful-spirit,2,8,8,237,256,4.6k,outworld-devourer,2,6,6,322,335,8.7k,templar-assassin,7,6,15,537,596,13.9k,io,5,5,20,340,345,6.8k,bristleback,12,3,17,487,556,19.3k,beastmaster,4,2,15,443,493,10.1k,witch-doctor,3,1,16,330,327,5.1k
2285349323,SE Asia,30:34,Dire,batrider,4,10,7,358,341,5.8k,night-stalker,6,6,7,402,358,8.3k,viper,3,5,5,427,374,5.9k,lion,1,3,4,288,238,3.1k,gyrocopter,4,5,5,446,411,6.7k,vengeful-spirit,1,3,13,269,290,3.3k,lone-druid,2,5,11,598,620,9.5k,sven,8,2,8,952,799,9.2k,enchantress,5,1,14,447,440,6.2k,zeus,11,7,7,422,454,12.9k
2285355129,SE Asia,21:15,Dire,slardar,0,7,4,202,201,1.8k,phantom-lancer,2,5,6,487,370,3.8k,doom,2,8,10,244,323,5.5k,death-prophet,6,6,5,336,378,9.1k,vengeful-spirit,2,6,4,194,207,2.2k,bounty-hunter,3,3,17,346,481,6.5k,invoker,13,2,9,669,704,13.5k,beastmaster,3,3,18,449,486,7k,ember-spirit,12,3,12,602,678,14.6k,disruptor,0,2,20,324,331,3.5k
2285253374,China,1:03:40,Dire,lich,4,13,17,376,247,10.6k,gyrocopter,13,12,9,486,483,16.9k,broodmother,3,14,3,415,389,10.5k,disruptor,1,16,19,315,241,7.2k,alchemist,7,9,14,509,793,18.4k,lion,13,6,24,504,396,11.5k,outworld-devourer,15,7,15,512,530,24k,slardar,7,7,23,511,378,6.9k,ursa,23,6,17,509,601,30.9k,ancient-apparition,6,3,28,426,388,9.3k
2285315152,China,30:32,Radiant,gyrocopter,4,1,13,514,573,10.5k,zeus,8,2,17,450,475,18.5k,winter-wyvern,6,6,14,397,401,10.9k,doom,9,4,14,398,515,10.9k,vengeful-spirit,3,3,6,215,274,3.3k,windranger,3,6,5,309,323,7k,ember-spirit,4,7,6,371,369,5.9k,jakiro,1,7,13,363,314,8.3k,phoenix,0,4,10,231,258,4.8k,faceless-void,4,6,9,381,365,4.1k
2285334602,SE Asia,18:50,Dire,invoker,1,4,0,321,378,2.4k,vengeful-spirit,1,4,2,207,199,3.3k,dark-seer,0,2,0,279,326,2.7k,sven,2,5,1,297,379,2.8k,bounty-hunter,0,6,1,139,153,1.5k,witch-doctor,1,0,6,259,326,2.4k,enchantress,8,0,8,336,490,7.7k,pugna,3,1,10,391,616,6.1k,spectre,3,0,8,475,561,4.8k,batrider,6,3,8,351,446,7.2k
2285282999,China,34:31,Radiant,anti-mage,9,0,4,939,934,10k,undying,6,4,19,237,296,5k,vengeful-spirit,3,6,14,246,273,6.4k,beastmaster,2,3,12,377,377,5.7k,death-prophet,13,5,14,554,554,13.7k,tusk,6,7,7,266,301,5.8k,zeus,6,8,11,417,373,21k,ogre-magi,2,7,7,209,210,5.5k,medusa,1,4,8,526,553,8.7k,enchantress,3,7,8,338,328,5.1k
2285199737,China,44:11,Dire,vengeful-spirit,2,6,1,198,174,2.7k,invoker,4,3,2,518,613,10.2k,drow-ranger,1,4,3,434,518,5.2k,natures-prophet,1,5,4,444,449,8.2k,undying,0,5,4,210,170,2.3k,witch-doctor,3,1,11,296,278,4.2k,phantom-lancer,6,2,11,619,610,10.4k,sven,6,4,6,707,765,6.1k,enchantress,4,0,13,337,348,6.9k,doom,4,2,12,411,482,5.3k
2285163647,China,31:25,Radiant,earth-spirit,2,3,15,372,357,7.5k,lone-druid,5,1,11,447,494,10.2k,shadow-fiend,15,5,5,815,756,17.3k,rubick,1,6,14,248,321,4.3k,gyrocopter,10,3,8,489,565,13.2k,ancient-apparition,0,9,4,165,176,2.6k,batrider,4,4,4,320,320,5.2k,ember-spirit,9,3,4,572,525,15.3k,clinkz,3,8,8,415,343,11.3k,doom,2,9,4,217,260,5.3k
2285162293,China,19:14,Radiant,outworld-devourer,5,3,12,415,418,8.9k,wraith-king,3,1,11,504,514,4.9k,undying,4,5,19,268,317,4.3k,zeus,12,2,13,410,420,17.2k,disruptor,3,2,11,328,294,3.2k,death-prophet,7,6,2,414,406,10.4k,gyrocopter,3,4,5,240,337,7.1k,beastmaster,0,5,2,224,181,2.4k,earth-spirit,1,6,8,120,176,5.1k,vengeful-spirit,2,6,4,126,171,3.5k
2285093456,China,22:02,Dire,leshrac,2,7,2,268,294,5.4k,necrophos,2,3,2,289,242,4.9k,faceless-void,0,4,1,270,259,2.7k,juggernaut,2,3,2,461,383,4.6k,lion,0,3,3,155,185,1.7k,batrider,1,1,6,318,324,6.5k,techies,10,5,1,377,463,14k,invoker,4,3,5,598,573,10.9k,anti-mage,1,1,1,372,410,2k,abaddon,3,1,8,389,325,6.5k
2285031675,China,48:05,Dire,zeus,14,3,14,392,346,22.1k,slardar,4,8,13,372,329,5.3k,spectre,9,8,20,605,456,15.9k,disruptor,3,4,21,236,242,5k,spirit-breaker,4,5,21,420,344,6.9k,doom,9,6,14,506,558,14.6k,medusa,2,3,13,651,628,12.4k,outworld-devourer,4,10,9,416,434,9.9k,phoenix,4,9,15,273,279,8.6k,earthshaker,6,7,11,285,286,7.2k
2285015778,SE Asia,21:34,Dire,magnus,0,5,4,174,209,4.1k,crystal-maiden,0,14,4,110,159,2k,spectre,0,4,6,249,241,3.8k,queen-of-pain,4,10,0,287,288,4.8k,abaddon,1,9,4,192,206,5.5k,death-prophet,11,0,18,535,707,17k,enchantress,12,0,18,454,603,18.9k,lion,3,1,12,296,439,5k,ursa,12,3,7,505,685,15.1k,bounty-hunter,3,3,27,253,547,6k
2284990367,SE Asia,33:32,Dire,lone-druid,2,5,3,457,501,8.7k,witch-doctor,0,5,5,198,165,2.7k,razor,2,8,3,401,372,7.2k,vengeful-spirit,4,8,4,185,180,5.5k,phantom-lancer,5,8,6,440,402,8.3k,lion,6,3,17,327,353,6.8k,natures-prophet,14,3,17,550,678,13.8k,ember-spirit,6,3,15,621,606,11.9k,earth-spirit,5,4,17,346,346,8.7k,batrider,3,3,21,462,461,10.5k
2284997906,China,28:27,Radiant,broodmother,3,5,12,508,444,6.7k,disruptor,5,6,19,443,393,6.1k,lone-druid,9,3,22,643,605,15.7k,invoker,16,6,9,758,802,12.9k,phoenix,2,8,18,350,372,6.8k,death-prophet,8,4,3,523,411,10k,natures-prophet,5,11,15,379,406,9.4k,shadow-shaman,2,5,5,395,369,6.8k,juggernaut,6,7,4,417,398,7.2k,spirit-breaker,7,8,12,302,313,10.9k
2285020814,SE Asia,17:11,Dire,dazzle,0,3,0,79,109,1.2k,windranger,0,5,0,231,213,2.5k,medusa,0,4,0,238,209,2.2k,earthshaker,0,3,0,107,112,1.4k,slardar,0,6,0,101,133,417,shadow-shaman,1,0,10,251,389,3.7k,vengeful-spirit,1,0,13,237,335,3k,death-prophet,6,0,5,424,547,7k,lone-druid,3,0,3,484,561,4.4k,juggernaut,10,0,5,396,676,9.6k
2284970143,SE Asia,52:24,Dire,windranger,0,0,1,-,119,252,medusa,0,0,1,-,119,203,earthshaker,0,0,1,-,131,204,dazzle,0,0,1,-,120,68,slardar,1,0,0,-,124,310,lone-druid,0,1,0,1,159,-,vengeful-spirit,0,1,0,-,159,-,death-prophet,0,1,0,1,163,-,shadow-shaman,0,1,0,22,165,-,juggernaut,0,1,0,40,166,-
2284930208,China,48:13,Dire,invoker,10,6,8,601,572,13.1k,beastmaster,2,11,12,393,321,5.9k,juggernaut,9,9,8,540,553,12.4k,crystal-maiden,0,7,9,242,219,4.2k,doom,4,6,11,418,399,15.7k,batrider,11,7,20,547,440,9.5k,earth-spirit,2,6,21,365,271,8.9k,lion,5,6,11,314,293,6.1k,phantom-lancer,11,2,19,674,701,18.7k,gyrocopter,9,5,19,560,599,17k
2284876882,China,48:10,Radiant,batrider,13,9,22,660,541,20.4k,bounty-hunter,2,12,30,387,463,9k,spectre,13,9,22,666,606,39.6k,witch-doctor,5,8,14,393,331,7.8k,lone-druid,13,6,14,669,628,18.6k,gyrocopter,5,12,21,486,419,12.2k,faceless-void,11,8,17,672,457,13.8k,alchemist,12,10,24,671,852,32.9k,lich,4,11,27,405,273,10.6k,lion,11,6,17,441,301,9.2k
2284900377,SE Asia,26:21,Radiant,windranger,11,0,7,500,580,15.2k,faceless-void,7,4,15,466,489,6.6k,chen,0,5,17,275,334,5.8k,juggernaut,8,1,10,569,674,11.8k,witch-doctor,2,6,12,243,313,4.5k,disruptor,0,9,5,139,151,3.2k,abaddon,6,5,5,203,242,4.7k,sven,3,4,6,397,420,8.7k,earthshaker,3,7,6,258,239,5.8k,invoker,4,3,8,382,328,11.7k
2284888488,US West,23:35,Dire,sand-king,0,5,0,142,157,1.4k,templar-assassin,1,3,0,296,282,5.3k,spectre,0,4,1,262,275,3.3k,vengeful-spirit,0,8,0,133,113,1.7k,night-stalker,0,4,0,122,120,2.3k,outworld-devourer,5,0,16,428,613,8.5k,viper,13,0,7,447,626,12.3k,weaver,3,0,11,489,542,8.3k,earthshaker,3,0,14,276,344,4.2k,dazzle,0,1,15,231,316,1.6k
2284835105,China,34:54,Radiant,invoker,7,1,8,658,603,13.4k,lion,4,2,10,373,319,5.3k,ursa,1,2,7,584,498,6.2k,beastmaster,6,2,11,493,456,7k,doom,6,4,10,472,415,7.7k,viper,3,7,6,373,380,7.3k,drow-ranger,2,5,6,474,468,3.6k,witch-doctor,0,5,8,201,211,3.2k,faceless-void,0,4,8,407,318,1.6k,enchantress,5,3,1,363,326,6.8k
2284858712,SE Asia,19:44,Dire,windranger,3,6,1,273,277,5.7k,zeus,0,9,2,205,173,3.8k,night-stalker,2,7,2,230,248,2.3k,jakiro,0,10,4,131,160,3.1k,luna,0,7,4,201,191,2.9k,witch-doctor,4,0,12,307,467,4.1k,terrorblade,9,2,9,392,694,12.1k,vengeful-spirit,3,2,11,247,441,5.6k,invoker,11,0,11,611,910,15.9k,faceless-void,12,2,10,453,644,11.6k
2284833650,SE Asia,30:33,Dire,sven,0,7,3,330,349,3.4k,earthshaker,2,8,2,151,171,3.1k,mirana,1,2,3,122,165,2k,invoker,3,6,1,317,333,5k,faceless-void,0,7,2,219,223,1.2k,tidehunter,2,3,20,428,439,7.1k,templar-assassin,10,0,8,575,675,12.9k,ursa,12,0,4,543,654,10.4k,bane,3,1,15,301,353,4.5k,vengeful-spirit,3,2,11,249,331,3k
2284793429,SE Asia,43:05,Dire,earthshaker,6,5,15,272,287,8.7k,timbersaw,6,7,9,355,344,16.5k,spectre,9,7,16,563,493,16.4k,dazzle,2,10,11,216,212,3.5k,lone-druid,6,6,10,557,537,13.4k,disruptor,3,9,22,280,284,9.1k,slardar,4,4,17,453,374,11k,chaos-knight,10,4,6,508,514,15.7k,undying,12,5,18,398,421,10.2k,venomancer,5,7,20,358,504,23.6k
2284801828,China,26:33,Dire,faceless-void,2,7,6,405,327,4.3k,gyrocopter,2,5,8,502,423,6.9k,witch-doctor,3,8,5,218,212,4.1k,queen-of-pain,8,8,7,458,419,15.9k,undying,5,9,6,338,343,4k,zeus,14,4,16,563,477,23.5k,spectre,9,4,12,567,522,9.8k,earthshaker,2,4,16,348,290,8.1k,bristleback,4,2,14,577,444,11.8k,lion,7,6,9,365,327,6.3k
2284757093,US West,50:29,Dire,anti-mage,14,4,12,642,641,25.4k,puck,5,7,20,498,386,13.3k,beastmaster,8,9,17,480,420,12.1k,night-stalker,6,7,23,384,286,6.9k,vengeful-spirit,3,9,20,247,200,6.5k,lion,2,8,18,339,279,3.4k,invoker,14,5,13,538,482,18.7k,medusa,10,9,24,626,656,20.9k,jakiro,2,7,24,356,299,4.9k,dragon-knight,8,7,12,588,466,11.3k
2284775291,SE Asia,17:04,Dire,night-stalker,0,8,3,144,149,1.8k,dazzle,2,6,1,112,173,1.5k,slark,1,6,2,280,258,2.1k,sven,1,6,0,272,284,2.7k,witch-doctor,0,4,1,117,116,2.1k,earthshaker,4,1,11,287,414,5.7k,death-prophet,8,0,14,469,612,14.2k,vengeful-spirit,7,2,19,351,481,7.2k,phantom-lancer,6,0,5,382,596,5.2k,beastmaster,5,1,5,471,583,8.7k
2284737857,US East,25:24,Dire,phoenix,1,3,3,160,157,4k,slardar,2,2,2,378,269,3.8k,death-prophet,1,6,2,284,262,6.4k,spectre,0,7,3,272,246,3.4k,oracle,1,5,4,136,178,1.7k,witch-doctor,4,1,8,266,311,5k,ursa,7,2,7,406,436,9.2k,invoker,5,1,9,554,555,8.8k,winter-wyvern,2,0,13,284,297,5.5k,tidehunter,4,1,4,405,411,4k
2284718723,China,32:36,Radiant,invoker,4,4,16,542,503,9.1k,beastmaster,3,1,20,488,471,8.3k,anti-mage,15,1,4,836,803,15.7k,lion,3,4,14,260,292,4.2k,phoenix,3,6,15,398,366,5.9k,phantom-lancer,1,5,4,477,471,6k,batrider,5,8,6,403,388,8k,natures-prophet,8,5,5,508,469,10.3k,dazzle,0,3,7,249,203,1.8k,spirit-breaker,2,8,11,269,238,4.8k
2284672840,US West,27:58,Dire,death-prophet,0,9,3,270,287,8.8k,witch-doctor,1,8,3,144,160,3.8k,spectre,2,7,0,276,293,3.8k,vengeful-spirit,1,6,3,119,152,1.8k,windranger,1,4,2,203,211,2.5k,slark,12,0,12,544,558,13.3k,invoker,3,0,14,508,480,9.3k,lone-druid,8,1,10,616,613,11.2k,night-stalker,6,2,19,326,409,8.7k,jakiro,5,2,9,218,320,5.7k
2284642980,China,37:07,Radiant,phantom-lancer,7,4,16,634,546,14.3k,dark-seer,6,4,16,545,469,9k,venomancer,6,5,17,468,459,11k,doom,5,4,15,428,397,7.2k,witch-doctor,5,5,16,390,324,6.4k,invoker,6,6,8,506,439,12.6k,enigma,2,6,12,453,374,5.9k,oracle,5,3,14,354,282,7.1k,gyrocopter,4,7,12,470,419,11.3k,beastmaster,5,7,6,481,373,6.3k
2284626226,US East,48:10,Dire,crystal-maiden,6,9,20,326,288,13.2k,slark,4,7,8,525,418,14.7k,warlock,8,8,20,236,280,18.8k,invoker,7,7,14,533,502,19.9k,abaddon,4,11,12,420,345,13.2k,lion,6,6,23,356,323,9.2k,gyrocopter,21,7,11,668,728,33.4k,viper,8,10,22,415,403,19k,faceless-void,3,3,19,441,350,3.8k,dazzle,2,7,26,287,280,3.8k
2284584142,US West,41:29,Dire,undying,3,13,16,225,211,4.8k,necrophos,9,12,16,523,413,13.1k,tidehunter,2,8,15,315,270,5k,viper,11,9,13,488,392,14.7k,spirit-breaker,6,9,18,427,308,7.7k,ursa,19,5,12,799,684,23.4k,windranger,13,6,16,595,577,17.1k,gyrocopter,9,9,15,438,466,12.6k,crystal-maiden,5,6,15,367,345,7.1k,clockwerk,5,6,27,489,444,13.1k
2284571958,China,23:10,Radiant,outworld-devourer,9,0,4,487,620,7.5k,beastmaster,1,1,12,407,453,5k,gyrocopter,3,1,10,506,612,7.5k,lion,5,3,9,332,373,5.6k,chen,5,1,10,314,384,5.2k,sven,2,5,2,390,364,2.3k,invoker,1,4,2,382,382,5.1k,tidehunter,2,4,3,285,290,4.1k,phoenix,0,4,4,145,171,2.5k,rubick,1,6,4,194,217,4.4k
2284546892,US East,27:52,Radiant,clinkz,14,5,23,650,675,19.4k,natures-prophet,12,1,18,600,675,15.1k,enigma,3,4,12,531,539,5.8k,spirit-breaker,3,4,33,433,473,5.2k,skywrath-mage,20,4,16,619,632,22.4k,storm-spirit,3,9,7,325,330,7.1k,venomancer,0,8,7,309,256,6.5k,vengeful-spirit,1,12,11,237,239,4.8k,troll-warlord,7,13,9,475,456,10.5k,phantom-assassin,4,10,2,313,309,7k
2284519395,US West,30:27,Radiant,gyrocopter,5,1,10,381,465,6.4k,necrophos,11,5,17,600,518,15.6k,undying,8,0,18,430,389,7.3k,crystal-maiden,8,1,13,307,338,11.1k,silencer,12,2,15,530,593,14.5k,disruptor,1,11,4,147,163,5.8k,faceless-void,1,8,3,271,228,2.8k,medusa,0,7,4,259,261,4.4k,zeus,4,8,0,290,274,18.3k,ancient-apparition,2,10,5,186,204,3.5k
2284498294,US East,25:32,Radiant,death-prophet,6,2,9,461,515,10.2k,chen,1,2,14,323,418,4.1k,lion,2,3,10,259,300,4.4k,necrophos,5,4,11,327,437,4.4k,mirana,5,1,11,385,424,7.1k,slark,4,5,4,394,391,6.6k,ogre-magi,2,4,3,279,284,4.4k,ancient-apparition,1,3,7,165,168,4.9k,queen-of-pain,2,2,1,417,414,7k,vengeful-spirit,3,5,4,195,206,3.9k
2284484721,US East,34:11,Dire,bristleback,9,6,2,468,432,15.2k,earthshaker,1,7,4,191,192,4.8k,jakiro,0,7,4,212,131,3.8k,invoker,2,7,4,438,388,6.4k,slark,0,10,3,271,262,3.4k,alchemist,8,3,9,828,1k,13.5k,puck,13,2,9,671,595,14.8k,dark-seer,5,1,18,455,483,11.1k,lion,2,3,11,291,269,3.7k,bounty-hunter,9,3,17,361,415,7.4k
2284421531,US East,1:19:29,Radiant,wraith-king,13,5,22,407,508,20.3k,vengeful-spirit,1,6,23,409,377,10.3k,abaddon,5,5,24,408,312,8.5k,ursa,20,9,16,407,478,27.4k,witch-doctor,5,7,22,372,326,10.5k,keeper-of-the-light,1,7,22,247,287,14.9k,tinker,6,9,13,236,311,30.9k,timbersaw,8,14,16,418,474,28.1k,ember-spirit,12,5,11,408,649,32.6k,slardar,4,10,11,359,308,8.4k
2284465888,US East,22:33,Dire,lion,2,4,0,183,169,1.8k,invoker,2,3,4,420,306,3.3k,dragon-knight,4,3,6,477,479,6.8k,clockwerk,5,5,6,288,254,6.7k,disruptor,1,6,6,182,168,991,tusk,3,7,11,278,290,5.4k,earthshaker,1,4,10,138,190,3.2k,windranger,7,1,5,527,491,8.7k,anti-mage,4,0,4,688,598,3.8k,beastmaster,6,2,8,532,478,8.3k
2284438588,US East,51:47,Dire,outworld-devourer,14,8,12,438,369,15.7k,disruptor,2,16,24,269,209,5.1k,batrider,8,10,21,435,347,14.3k,witch-doctor,9,12,21,357,276,11.4k,spectre,11,8,29,603,481,21.9k,sven,16,7,18,627,683,22.7k,shadow-fiend,26,9,12,625,650,34.1k,spirit-breaker,2,12,37,400,286,9k,mirana,2,9,36,327,286,6.4k,crystal-maiden,7,9,11,448,305,8.2k
2284443568,US East,40:30,Radiant,vengeful-spirit,4,8,29,366,325,8.8k,puck,4,8,20,463,457,13.5k,natures-prophet,6,7,16,437,510,12.2k,juggernaut,16,4,10,655,687,17.1k,kunkka,7,6,20,380,349,9.2k,spirit-breaker,8,11,16,426,369,11.3k,slark,12,3,8,801,619,17.3k,slardar,1,13,14,372,270,2.7k,dazzle,5,6,19,307,292,4.2k,lina,7,8,11,463,416,13.5k
2284445420,US East,36:56,Dire,lich,7,8,12,307,286,14.8k,sniper,8,7,13,407,369,9.9k,undying,1,6,13,371,301,3.1k,magnus,4,5,12,473,339,8.6k,witch-doctor,2,6,9,291,251,6.6k,warlock,0,5,16,259,290,2.9k,viper,11,4,18,570,534,15.8k,medusa,3,2,11,650,563,9.1k,invoker,5,4,18,584,571,13.7k,legion-commander,13,10,14,460,502,12.7k
2284438990,US West,42:06,Dire,disruptor,0,11,23,284,255,5.8k,sven,11,8,13,759,607,14.1k,lion,3,11,15,296,244,4.6k,queen-of-pain,14,8,9,475,444,17k,tidehunter,3,12,17,316,293,7.2k,luna,15,8,22,700,610,27.6k,windranger,13,4,18,657,531,14.9k,shadow-shaman,7,9,16,282,344,5.6k,vengeful-spirit,5,5,21,308,306,6.9k,templar-assassin,10,6,18,599,491,17.1k
2284454487,US East,24:28,Radiant,zeus,17,2,9,412,466,24.9k,magnus,7,1,12,485,436,10.1k,spectre,4,1,12,538,451,8.9k,keeper-of-the-light,0,1,15,214,206,3.1k,earthshaker,4,3,16,269,323,7.1k,dragon-knight,1,7,4,263,257,3.6k,wraith-king,1,7,2,206,237,1.3k,ursa,4,6,2,327,341,5.1k,dazzle,0,6,3,209,155,2.9k,necrophos,1,6,5,213,210,6.1k
2284425661,US East,36:46,Dire,lich,6,11,10,335,334,12.2k,slark,6,13,6,491,348,8.5k,omniknight,0,11,8,236,216,2.6k,weaver,14,14,9,397,356,19.7k,dark-seer,2,13,7,465,330,7.3k,rubick,3,6,33,416,376,8.8k,clockwerk,15,5,33,695,509,21.7k,lina,14,5,26,750,647,22.8k,spectre,26,3,19,847,724,29.9k,ancient-apparition,2,9,37,278,310,8k
2284432483,US West,28:34,Dire,disruptor,1,8,4,177,184,5k,sven,3,5,1,341,372,3.4k,magnus,1,7,4,258,241,3.9k,enchantress,3,4,2,240,267,5.4k,dark-seer,0,6,0,148,208,1.5k,clinkz,9,0,10,566,647,8.6k,zeus,11,3,15,459,477,22.4k,lone-druid,5,1,9,561,617,5.1k,earthshaker,2,2,16,301,349,6.6k,vengeful-spirit,3,2,11,270,327,4.7k
2284427615,US East,25:11,Radiant,vengeful-spirit,5,4,23,450,492,7.5k,enchantress,12,2,14,624,652,10.5k,zeus,19,1,26,640,635,27.7k,luna,16,3,21,610,785,16.2k,disruptor,2,6,33,433,430,6.7k,bounty-hunter,2,11,8,277,278,4.1k,shadow-shaman,2,13,7,322,293,3.2k,sven,6,8,5,431,444,7.4k,axe,1,12,3,266,241,2.4k,lina,3,12,6,315,270,7.5k
2284403196,US East,49:29,Dire,earthshaker,1,6,10,191,169,5.3k,alchemist,9,3,10,656,990,22.1k,magnus,2,5,7,361,297,5k,windranger,3,4,11,428,301,8.7k,witch-doctor,5,6,7,200,186,10.7k,lion,4,4,9,256,254,6k,necrophos,6,5,12,345,357,11.5k,undying,2,4,16,234,255,6.1k,sven,8,4,12,568,582,16.2k,medusa,3,3,14,495,496,10.3k
2284422081,US East,26:42,Radiant,slark,12,0,11,737,676,15.8k,bounty-hunter,7,2,19,395,452,9.6k,omniknight,4,4,14,380,374,7.5k,crystal-maiden,2,5,15,328,292,9.2k,magnus,6,2,8,536,469,10.9k,juggernaut,0,6,5,383,369,5k,dark-seer,0,4,2,270,295,5k,lina,8,7,2,409,357,12.4k,lion,3,8,2,222,198,3.8k,bane,1,6,5,197,175,2.8k
2284398389,South America,50:02,Dire,enchantress,5,5,10,525,422,11.9k,witch-doctor,3,6,12,170,186,3.3k,jakiro,5,5,8,307,311,6.7k,queen-of-pain,6,8,11,447,365,14.1k,spectre,4,7,19,517,459,17.7k,faceless-void,4,4,19,525,433,6.4k,bounty-hunter,2,8,17,250,313,3.5k,windranger,12,4,7,526,507,16.3k,medusa,11,2,13,648,665,20.6k,lich,2,5,15,279,244,7k
2284401889,US East,43:35,Dire,medusa,8,13,7,583,512,10.9k,wraith-king,20,5,12,743,693,27.9k,shadow-shaman,1,18,19,374,310,6.2k,omniknight,2,13,16,408,299,3.5k,bristleback,10,12,14,522,440,20.9k,pudge,15,9,17,520,435,19.3k,earthshaker,15,10,24,498,450,18k,death-prophet,9,9,17,625,591,22.7k,natures-prophet,8,6,27,529,633,15.9k,ember-spirit,11,7,18,613,540,16.6k
2284402264,Europe West,38:27,Radiant,skywrath-mage,5,7,17,434,332,10.6k,luna,7,3,18,655,625,15k,jakiro,10,5,21,544,454,13.7k,centaur-warrunner,9,11,14,479,453,11.2k,sven,11,4,17,784,697,17.7k,io,1,10,9,258,199,4.6k,bristleback,3,6,14,485,462,15.6k,witch-doctor,7,7,9,316,302,6.8k,dark-seer,7,7,7,543,458,8.8k,troll-warlord,10,12,11,598,495,13.3k
2284400028,South America,37:23,Dire,slardar,2,7,5,278,249,3.8k,alchemist,6,4,4,568,817,16.7k,bristleback,0,3,6,359,295,4.5k,bounty-hunter,2,8,8,135,181,5.2k,lion,1,7,2,209,173,995,natures-prophet,3,2,15,530,580,10.2k,ancient-apparition,4,3,17,283,311,4.9k,spectre,6,0,15,634,604,15.1k,death-prophet,10,2,10,576,606,16.9k,vengeful-spirit,4,4,12,287,315,4.2k
